song_id	lyrics
1C7KSXR2GVxknex6I4ANco	"['[Intro]\nYeah, for the dogs dem, you know\nMan when shit gets like this, man the whole city\nShit\'s crazy right now, and shit ain\'t gonna stop\nKnow shit gonna get a lot more worse before it get any better\n\n[Verse 1]\nLook, momma hit my phone and said rap\'s no good\nBetter than her telling me the check\'s no good\nNow they wanna act like I do no good\nFunny \'cause I really did more than I should\nI made a decision last night that I would die for it\nJust to show the city what it takes to be alive for it\nCan\'t get me on the line so they hang me out to dry for it\nYou know 40 wants peace but I\'m down to cut ties for it\nAnd I can\'t sleep these days unless I take one\nIf they don\'t have a story these days, they\'ll make one\nLife is always on, man, I never get a break from it\nDoesn\'t matter where I go, I can never get away from it\nThey give me loyalty and I don\'t gotta pay for it\nSame way, breads gotta break for it\nKeeping people fed is my only peace of mind now\nAnd I turn the six upside down, it\'s a nine now\nI made a decision last night that I would die for it\n\n[Chorus]\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n\n[Verse 2]\nAll these hand outs, man it\'s getting outta hand\nI\'ma start telling niggas ""Get it how you can""\nI got it right now so I\'m everybody\'s friend\nIf I ever lose I bet we never speak again\nI made a decision last night, I\'d die for it\nJust to show the city what it takes to be alive for it\nFirst place, first place, man we can\'t be tied for it\nI only drove it five times, paid 1.5  for it\nKeychain go jang-a-lang, I wanna do major things\nMJ in every way, I just don\'t fade away\nSix upside down, it\'s a nine now\nLike Mannie, like Stunna, man, shit is big time now\nAnd I made a decision last night that I would die for it\n\n[Chorus]\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n(Dying, yeah, yeah, gangstas, gangstas, gangstas...)\n\n[Outro]\nMake me feel the same way that I did to you\nTrust me when I say I thought it all through\nTrust me when I say that shit is old moves\nGod made himself a way from me to you\nTried to kill me but they still want the Views\nTried to kill me but they still want the Views\nTried to kill me but I am very much alive on the six side\nYeah, I said I am very much alive on the six side\nI said I am....']"
37R0bQOQj5a7DOqh1TGzvB	"[""[Chorus]\nI'm only one call away\nI'll be there to save the day\nSuperman got nothing on me\nI'm only one call away\n\n[Verse 1]\nCall me, baby, if you need a friend\nI just wanna give you love\nC'mon, c'mon, c'mon\nReaching out to you, so take a chance\n\n[Pre-Chorus]\nNo matter where you go\nYou know you're not alone\n\n[Chorus]\nI'm only one call away\nI'll be there to save the day\nSuperman got nothing on me\nI'm only one call away\n\n[Verse 2]\nCome along with me and don't be scared\nI just wanna set you free\nC'mon, c'mon, c'mon\nYou and me can make it anywhere\nBut for now, we can stay here for a while\n'Cause you know, I just wanna see your smile\n\n[Pre-Chorus]\nNo matter where you go\nYou know you're not alone\n\n[Chorus]\nI'm only one call away\nI'll be there to save the day\nSuperman got nothing on me\nI'm only one call away\n\n[Bridge]\nAnd when you're weak, I'll be strong\nI'm gonna keep holding on\nNow don't you worry, it won't be long\nDarling, and when you feel like hope is gone\nJust run into my arms\n\n[Chorus]\nI'm only one call away\nI'll be there to save the day\nSuperman got nothing on me\nI'm only one, I'm only one call away\nI'll be there to save the day\nSuperman got nothing on me\nI'm only one call away\n\n[Outro]\nI'm only one call away""]"
03L2AoiRbWhvt7BDMx1jUB	"['[Intro: DMX]\nWhat these bitches want from a nigga?\n\n[Verse 1]\nOn some DMX shit\nI group DM my exes\nI tell \'em they belong to me, that goes on for forever\nAnd I think we just get closer when we not together\nYou tell me that I\'m confusin\'\nMore immature than Marques Houston\nCuts too deep for a band-aid solution\nWe too deep in this thing, you\'ll never lose me\nLOLOL, I\'m glad you find this shit amusin\'\nHeard a lot about me \'fore we started off\nI know you heard that my pool parties like Mardi Gras\nI know you heard that my girl is sponsored by Audemars\nThat\'s why she always correctin\' me when my time is off\nAnd my house is the definition\nOf alcohol and weed addiction\nYou got a different vision\nYou wanna walk around naked in the kitchen\nWithout runnin\' into one of my niggas\nThat\'s not the way we livin\'\nToo much goin\' on, it\'s just not realistic\nThese days I don\'t talk \'bout them days like I miss \'em\nAnd you shouldn\'t miss \'em either, we different people\nBut every time we speakin\'\n\n[Chorus]\nIt\'s like a lot of games bein\' played\nHow\'s it goin\' down?\nIf it\'s on \'til we gone, then I gots to know now\nIs you wit\' me or what?\nYeah\nIt\'s like a lot of games are bein\' played\nHow\'s it goin\' down?\nIf it\'s on \'til we gone, then I gots to know now\nIs you wit\' me or what?\nYeah\n\n[Verse 2]\nI wanna know how much time you spent on them paragraphs\nWhere you\'re getting me\nAll that grey in our conversation history, you\nPlayin\' mind games, when you sayin\' things\nPlayin\' mime games, we both doin\' the same thing\nSlide on a late night\nYou like to slide on a late night\nYou send the ""Are you here?"" text without an invite\nThat\'s that shit that I don\'t like\nWe both slide on a late night\nDo things in our off time\nWe both, yeah\nMade some mistakes, pon road\nYeah, how\'s that for real?\nYou toyin\' with it like Happy Meal\n3 dots, you thinkin\' of a reaction still\nWhile you\'re typin\', make sure you tell me\n\n[Chorus]\nWhat type of games are bein\' played?\nHow\'s it goin\' down?\nIf it\'s on \'til we gone, then I gots to know now\nIs you wit\' me or what?\nYeah\nWhat type of games are bein\' played?\nHow\'s it goin\' down?\nIf it\'s on \'til we gone, then I gots to know now\nIs you wit\' me or what?\nYeah\n\n[Verse 3]\nYeah, remember you was livin\' at The London for a month\nService elevator up to 4201\nWe was still a secret, couldn\'t come in through the front\nGirl, I had your back when all you used to do was front\nThat\'s for sure though, I made a career off reminiscin\'\nTime got a funny way of tickin\', things are so much different\nI\'ll admit it, I\'ve admitted to a lot of things\nAct like you know it, fuck them stories, fuck the shade they throwin\'\nUnderstand I got responsibilities to people that I need\nAnd on my way to make this dough\nA lot of niggas cut the check so they can take this flow\nA lot of niggas cut the check so they can take this flow\nOhhh, ohhh\nTryna give your ass the world\nYou runnin\' your fingers through my curls\nYou knew me when the kid had waves\nBut that\'s enough of that\nYou could never say I came up and forgot about your ass\nAnd that\'s some real shit']"
4BhGTc3Cgay2U1QcTS7vQe	"['[Intro]\nDedicate, I dedicate the world\nYeah, oh\nI dedicate, I dedicate\nI give you my fortune\nI dedicate, I dedicate\nI dedicate, I dedicate\nI dedicate, I dedicate\nI dedicate, dedicate, dedicate\nI dedicate to you\nI dedicate, I dedicate\nI dedicate, I dedicate, oh yeah\nI dedicate, I dedicate to you\n\n[Verse 1]\nThey throwin\' dirt on my old name\nOnly gets worse when you know things\nYou don\'t see the perks of this whole thing\nBut you get real on a pill and I like it\nYou just like my sidekick, I just wanna wife\nFulfill all your desires\nKeep you in the front, never in the back\nAnd never on the side, yeah\n\n[Chorus 1]\nYou a real ass woman and I like it\nI don\'t wanna fight it\n\n[Verse 2]\nLook, you know I\'m a rider, nothin\' left to hide\nYour other nigga tired\nTalk about you like you never leave his side\nBut I don\'t really buy it\nMe I\'m movin\' quiet, all the things we\'re tryin\'\nLet\'s just keep it private (Don\'t say anything)\nTell me should I cut these other girls right out of my life?\nCause we never decided\nTell me how you feel inside\n\n[Chorus 2]\nYou a real ass woman and I like it, yeah\nDedicate to you\nI need you inspired, I need you excited\nI don\'t wanna fight it\n\n[Verse 3]\nYeah, I figure out you, you figure out me\nWe both a different breed\nI\'m followin\' your lead, I ask you what you need\nYou say, ""A guarantee""\nI mean, you say that like it\'s easy\nYou never believe me\nTold you I got Zs for these other girls sleepin\' on \'em\nGirl, I\'m sleepy\nSometimes I\'m so indecisive\n\n[Chorus 1]\nBut you a real ass woman and I like it\nI don\'t wanna fight it\n\n[Outro]\nI give you my fortune\nI dedicate, I dedicate\nI dedicate, I dedicate\nI dedicate, dedicate, dedicate\nI dedicate to you\nI dedicate, I dedicate\nThis song\'s for you\nI dedicate, I dedicate\nI give you my voice\nThis song\'s for you']"
4cRBqWBjuccCowYVHFlXK6	"[""[Intro]\nYeah, I get it\nI get it, yeah\n\n[Verse 1]\nWhy would I say all these things to have you feelin' a way?\nWhy would I tell you I'm 30 away if I'm not on the way?\nWhy do I settle for women that force me to pick up the pieces?\nWhy do I want an independent woman\nTo feel like she needs me?—I lost my way\n\n[Chorus]\nI'm searchin' for these words to say to you\nPlease give me time\nCause I'm searchin' for these words to say to you\nOh, please give me time\nCause I'm searchin' for these words to say to you right now\nRedemption's on your mind when you think about me, yeah\nRedemption's on your mind when you think about me, yeah\n\n[Verse 2]\nRun your mouth, I'd rather listen to someone else\nI gave your nickname to someone else\nI know you're seein' someone that loves you\nAnd I don't want you to see no one else\nI don't want you here with no one else\nI don't wanna do this with no one else\nI used to know you back when you was young\nYour brother brought me through, you saw me\nThat made me think of you so differently\nI miss the feeling of you missing me\nBut you say you're over and done with me\nAw, yeah, yeah, yeah\nAw, yeah, yeah, yeah\n\n[Chorus]\nNow redemption's on your mind when you think about me\nAw yeah, yeah, yeah\nRedemption's on your mind when you think about me\nAw yeah, yeah, yeah\nRedemption's on your mind when you (think about me)\nAw, please give me time\nCause I'm searchin' for these words\nTo say to you right now, yeah\n\n[Verse 3]\nSay to you—but 80 percent of it was the truth, yeah\nSay to you—a Mercedes coupe that you're still drivin'\nWas for me and you, girl\nReally gon' spend the winter with this other nigga?\nAct like he's really the one to get through it with you\nClicked up with Jessica, Kim\nYou know that I'm bound to see you\nAnd they both say that you're over and done with me\nAw yeah, yeah, yeah\nAw yeah, yeah, yeah\n\n[Chorus]\nThey say redemption's on your mind when you think about me, yeah\nAww yeah, yeah, yeah\nRedemption's on your mind when you think about me\nAw yeah, yeah, yeah\nRedemption's on your mind when you\nAw please give me time\nCause I'm searchin' for these words to say to you right now\n\n[Verse 4]\nDamn\nI'm not unrealistic with none of my women\nI tell them if they ain't with it then let's just forget it\nRelationships slowin' me down, they slow down the vision\nGuess I'm not in a position to deal with commitment\nCertain people need to tell me they're proud of me\nThat mean a lot to me\nNot havin' closure, it take a lot out of me\nThis year for Christmas I just want apologies\nSydney gave up on me when I went missin'\nSyn had a baby and treated me different\nErika sued me and opened a business\nWonder if they wish it could've been different\nWonder what they'd do put in my position\nI wonder, when my shit drop, do they listen?\nWonder if they're second guessin' their decisions\nI hate the number 2, that shit is unforgiven\nTryna satisfy everybody\nIt's like they can't get enough\nUntil enough is enough\nAnd then it's too much\nYou tip the scale when I weigh my options\nWest Palm girls are spoiled rotten\nTiffany on you, you know you poppin'\nI'll kill somebody if they give you problems\nMaster bedroom's where we get it poppin'\nJust ignore all the skeletons in my closet\nI'm a walkin' come-up, I'm a bank deposit\nSell my secrets and get top dollar\nSell my secrets for a Range Rover\nOpportunity and temptation\nThey would sell my secrets for a tropical vacation\nSell my secrets back to me if I was payin'\nWho's gonna save me when I need savin'?\nSince Take Care, I've been caretakin'\nBut second chances, that ain't how you livin'\nRedemption on your mind, I'll never be forgiven\n\n[Outro]\nYeah\nI know""]"
3zkWCteF82vJwv0hRLba76	"[""[Music Video]\n\n[Verse 1]\nI thought that I've been hurt before\nBut no one's ever left me quite this sore\nYour words cut deeper than a knife\nNow I need someone to breathe me back to life\n\n[Pre-Chorus]\nGot a feeling that I'm going under\nBut I know that I'll make it out alive\nIf I quit calling you my lover\nMove on\n\n[Chorus]\nYou watch me bleed until I can't breathe, shaking\nFalling onto my knees\nAnd now that I'm without your kisses\nI'll be needing stitches\nTripping over myself, aching\nBegging you to come help\nAnd now that I'm without your kisses\nI'll be needing stitches\n\n[Verse 2]\nJust like a moth drawn to a flame\nOh, you lured me in I couldn't sense the pain\nYour bitter heart, cold to the touch\nNow I'm gonna reap what I sow\nI'm left seeing red on my own\n\n[Pre-Chorus]\nGot a feeling that I'm going under\nBut I know that I'll make it out alive\nIf I quit calling you my lover\nMove on\n\n[Chorus]\nYou watch me bleed until I can't breathe, shaking\nFalling onto my knees\nAnd now that I'm without your kisses\nI'll be needing stitches\nTripping over myself, aching\nBegging you to come help\nAnd now that I'm without your kisses\nI'll be needing stitches\n\n[Bridge]\nNeedle and the thread, gotta get you out of my head\nNeedle and the thread, gonna wind up dead\nNeedle and the thread, gotta get you out of my head\nNeedle and the thread, gonna wind up dead\nNeedle and the thread, gotta get you out of my head\nNeedle and the thread, gonna wind up dead\nNeedle and the thread, gotta get you out of my head\nGet you out of my head\n\n[Chorus]\nYou watch me bleed until I can't breathe, shaking\nFalling onto my knees\nAnd now that I'm without your kisses\nI'll be needing stitches\nTripping over myself, aching\nBegging you to come help\nAnd now that I'm without your kisses\nI'll be needing stitches\n\n[Outro]\nNow that I'm without your kisses\nI'll be needing stitches\nNow that I'm without your kisses\nI'll be needing stitches""]"
3pXF1nA74528Edde4of9CC	"['[Verse 1]\nDon\'t, don\'t play with her, don\'t be dishonest (Ayy)\nStill not understandin\' this logic (Ayy)\nI\'m back and I\'m better (And I\'m better)\nI want you bad as ever\nDon\'t let me just let up\nI wanna give you better\nBaby, it\'s whatever\nSomebody gotta step up\nGirl, I\'m that somebody, so I\'m next up\nBe damned if I let him catch up\nIt\'s easy to see that you\'re fed up\nI am on a whole \'nother level\nGirl, he only fucked you over \'cause you let him\nFuck him, girl, I guess he didn\'t know any better\nGirl, that man didn\'t show any effort\nDo all I can just to show you you\'re special\nCertain it\'s your love that holds me together\nLately you say he been killin\' the vibe\nGotta be sick of this guy\nPull up, skrr, get in the ride\nLeft hand is steerin\' the other is grippin\' your thigh\nLight up a spliff and get high\nShawty, you deserve what you\'ve been missin\'\nLookin\' at you I\'m thinkin\' he must be trippin\'\nPlay this song for him, tell him, ""Just listen""\n\n[Chorus]\nDon\'t\nDon\'t\n\n[Verse 2]\nGirl, said he keeps on playin\' games\nAnd his lovin\' ain\'t the same\nI don\'t know what to say, but\nWhat a shame\nIf you were mine you would not get the same\nIf you were mine you would top everything\nSuicide in the drop switchin\' lanes\nAnd that thing so fire, baby, no propane\nGot good pussy, girl, can I be frank?\nTo keep it 100, girl, I ain\'t no saint\nBut he the only reason that I\'m feelin\' this way\nGivin\' you the world, baby, when you get space\nPen game get me laid, baby, that\'s penetrate\nOh baby\n\n[Chorus]\nDon\'t\n\n[Verse 3: King Vory]\nH-Town got a nigga so throwed\nPour up, we can party some more\nYeah, got this drank in my cup\nGot a young nigga feelin\' so throwed\nSpit fire in a world so cold\nYoung money got a nigga feelin\' old\nSpit fire in a world so cold\nH-Town got me feelin\' so throwed\nH-Town got me feelin\' so throwed\nRide paint and we sip \'til we fold\nH-Town got me feelin\' so throwed\nSpit fire in a world so cold\nH-Town got a nigga so throwed\n\n[Chorus]\nDon\'t']"
4PA16FAl8LPmFmOhARawdV	"['[Intro]\nOne of dem ones—right\n\n[Verse]\nWeston Road Flows, I did this shit for my nigga Renny\nBack when we couldn\'t buy pizza cause we were down to pennies\nFeel like we go back a century, run in the store for Centuries\nThen bring it back to your brother, man, we had to respect it\nHe was wavy, doin\' mixtapes out of your basement\nHe let us hit the weed on occasion for entertainment\nThen he would leave us at the house and go out on a mission\nWe probably would\'ve got in less trouble just goin\' with him\nFeel like I never say much but, man, there\'s a lot to know\nFeel like the difference between us really startin\' to show\nI\'m lookin at they first week numbers like, ""What are those?""\nI mean, you boys not even coming close\nI gave niggas like you a reason for celebration\nYou number one and I\'m Eddie Murphy, we tradin\' places\nLook in the mirror, I\'m closer than I really appear\nCreepin\' like Chilli without the tender, love, and care\nNo tender love and care, no love and affection\nI got a price on my head but there\'s a risk to collect it\nI might be here as a vessel to teach people a lesson\nFeel like they wanted me dead but couldn\'t pull it together\nYeah, but here we are and it\'s a new semester\n40 the only one that know how I deal with the pressure\nA couple nights where it started to feel like the feelings fadin\'\nA lot of problems that can\'t be fixed with a conversation\nYour best day is my worst day, I get green like Earth Day\nYou treat me like I\'m born yesterday, you forgot my birthday\nYou don\'t be scorin\' perfect\nYou don\'t be workin\' like how we be workin\'\nYou platinum like wrappers\nOn Hershey\'s boy, that shit is worthless\nYou get the message over and over like it was urgent\nAnd then act like you ain\'t heard it when you see me in person\nThe only thing I did to end up here was put the work in\nAnd did it with a purpose\nUsed to have secret handshakes to confirm my friendships\nNowadays, they just shakin\' my hand to hide the tension\nA lot of people just hit me up when my name is mentioned\nShout out to KD, we relate, we get the same attention\nIt\'s rainin\' money, Oklahoma City Thunder\nThe most successful rapper 35 and under\nI\'m assumin\' everybody\'s 35 and under\nThat\'s when I plan to retire, man, it\'s already funded\nYeah, I brought your wifey out to Saint Martin\nShe violated, I sent her back where it all started\nHow quick they are to forget about their bachelor apartment\nLeave it to niggas like you to show em\' light in the darkness\nTold my momma that I found a lady in the east\nCancun, when I got signed, they upgraded the suite\nDon Julio in the freezer that they gave us for free\nI get you all you can eat, just have some patience with me\nYou wouldn\'t tell me you loved me, started seein\' Monique\nLast time I heard from Monique, T-Minus was makin\' beats\nI used to hit the corner store to get to Tahiti Treat\nNow the talk of the corner store is I\'m TBE\nThe best ever, don\'t ever question, you know better\nBut shit ain’t how it always seems when it’s so together\nYeah, I let that last line breathe, it take a second to get it\nWeston Road flows, my confidence level gettin\' settled\nDon\'t get hyped for the moment then start to backpedal\nDon\'t let your newfound fame fool you\nOr cloud up your judgement to talk loosely, I really do this\nBeen flowin\' stupid since Vince Carter\nWas on some through the legs arm in the hoop shit\nDrinkin\' Hpnotiq with Glenn Lewis, I been through it\nY\'all was so afraid to lay claim to it\nToo busy face screwin\' on waste movements\nYou was ridin\' TTC metro, I had the place boomin\'\nFirst take Drake, you know I rarely have to take two it\nAnd they still take to it\nBig Apple had the white hummer parked right in front of Fluid\nAnd we be walkin\' in that bitch like we already knew it\nBut money can\'t buy happiness, Jellee talkin\' truthful\nBut I\'m happiest when I can buy what I want\nGet high when I want\n\n[Outro]\nYeah, that\'s right, yeah']"
7sBwAWyXfiIgrYQ8BaJESH	"['[Intro]\nIt\'s a little chilly out there\nHow you can stand there is beyond me\n\n[Hook]\nAll of my ""let\'s just be friends"" are friends I don\'t have anymore\nHow do you not check on me when things go wrong\nGuess I should\'ve tried to keep my family closer\nMuch closer\nAll of my ""let\'s just be friends"" are friends I don\'t have anymore\nGuess that\'s what they say you need family for\nCause I can\'t depend on you anymore\n\n[Verse 1]\nAlways saw you for what you could\'ve been\nEver since you met me\nLike when Chrysler made that one car\nThat looked just like the Bentley\nI always saw you for what you could\'ve been\nAnd even when it\'s business with you it\'s personal again\nI knew you before you made ends meet\nAnd now we\'re meeting our end\n\n[Bridge]\nAnd it\'s all because you chose a side\nYou\'re supposed to put your pride aside and ride for me\nGuess it wasn\'t time (yeah)\nAnd of course you went and chose a side that wasn\'t mine\n\n[Verse 2]\nYou\'re so predictable I hate people like you\nKennedy Road taught me not to trust people like you\nHow you supposed to figure out what I\'m going through\nYou can\'t even figure out what\'s going on with you\nYou judge me \'fore you met me yeah it figures\nI make all the player\'s anthems for the real niggas\nWith my dad out in Tennessee is where I belong\nOut here in L.A., I don\'t know what\'s going on\nI don\'t know what\'s going on\n\n[Bridge]\nAnd it\'s all because you chose a side\nYou\'re supposed to put your pride aside and ride for me\nGuess it wasn\'t time (yeah)\nAnd of course you went and chose a side that wasn\'t mine\n\n[Verse 3]\nYou sit and you pray hoping that the stars align\nMy luck is a sure thing cause I\'m living right\nWhen I needed you, you couldn\'t give me any advice\nBut you always had something to say every other time\nEverybody that I met on the way tries to get in the way\nI\'m fooding and serving them all\nLike I\'m working for minimum wage\nSomeone up there must just love testing my patience\nSomeone up there must be in need of some entertainment\nForgiveness for your ways\nIf I ever loved ya, I\'ll always love ya; that\'s how I was raised\nSame way I\'m right here still feeling the way\nSame way I\'m realizing on a day to day that\n\n[Hook]\nAll of my ""let\'s just be friends"" are friends I don\'t have anymore\nHow do you not check on me when things go wrong\nGuess I should\'ve tried to keep my family closer\nMuch closer\nAll of my ""let\'s just be friends"" are friends I don\'t have anymore\nGuess that\'s what they say you need your family for\nCause I can\'t depend on you anymore\nMuch closer\n\n[Outro: Girl (Spoken)]\nAny time people want to start problems\nIt\'s like “for real, are you dumb?”\nYou know who mans are\nI\'m not afraid no gyal heart man\nAnd I\'m not afraid of no cyattie\nAnd I\'m not afraid of no waste yute neither\nSo anybody who want it can get it\nSeh feh']"
2hgzdQdnfWwtdpZbhZlV72	"[""[Chorus]\nI ain't gon' be cooking all day, I ain't your mama\nI ain't gon' do your laundry, I ain't your mama, hmm\nI ain't your mama, boy, I ain't your mama\nWhen you gon' get your act together?\nI ain't your mama\nNo, I ain't your mama\nNo, I ain't your mama, no\n\n[Verse 1]\nWake up and rise and shine, ah-yeah-yeah-yeah\nBest get to work on time, ah-yeah-yeah-yeah\nNo more playing video games, ah-yeah-yeah-yeah\nThings are about to change, 'round here, 'round here\n\n[Pre-Chorus]\nWe used to be crazy in love\nCan we go back to how it was?\nWhen did you get too comfortable?\nCause I'm too good for that, I'm too good for that\nJust remember that, hey!\n\n[Chorus]\nI ain't gon' be cooking all day, I ain't your mama\nI ain't gon' do your laundry, I ain't your mama, hmm\nI ain't your mama, boy, I ain't your mama\nWhen you gon' get your act together?\nI ain't your mama\nNo, I ain't your mama\nNo, I ain't your mama, no\n\n[Verse 2]\nLucky to have these curves, ah-yeah-yeah-yeah\nStop getting on my nerves, ah-yeah-yeah-yeah\nYou still tryna ride this train? Ah-yeah-yeah-yeah\nCause some things have gotta change, 'round here, here, here\n\n[Pre-Chorus]\nWe used to be crazy in love\nCan we go back to how it was?\nWhen did you get too comfortable? Hey\nCause I'm too good for that, I'm too good for that\nJust remember that, hey!\n\n[Chorus]\nI ain't gon' be cooking all day, I ain't your mama (I ain't your mama, no)\nI ain't gon' do your laundry, I ain't your mama (I ain't your mama, hey, hey)\nI ain't your mama, boy, I ain't your mama (Oh, hey!)\nWhen you gon' get your act together?\nI ain't your mama (I ain't your mama)\nNo, I ain't your mama\nNo, I ain't your mama, no\nI ain't your mama, no\n\n[Pre-Chorus]\nWe used to be crazy in love\nCan we go back to how it was?\nWhen did you get too comfortable?\nCause I'm too good for that, I'm too good for that\nJust remember that, hey!\n\n[Chorus]\nI ain't gon' be cooking all day, I ain't your mama (I ain't your mama)\nI ain't gon' do your laundry, I ain't your mama (I ain't your mama, hey)\nI ain't your mama, boy, I ain't your mama (Ah no no, ah no no)\nWhen you gon' get your act together? ('Cause I ain't your mama, hey!)\nI ain't gon' be cooking all day, I ain't your mama\nI ain't gon' do your laundry, I ain't your mama ('Cause I ain't your mama, hey!)\nI ain't your mama, boy, I ain't your mama (Na na na, na na na)\nWhen you gon' get your act together? (No, I ain't your mama, no)\nNo, I ain't your mama\nNo, I ain't your mama\nNo, I ain't your mama\nNo, I ain't your mama, no""]"
6KCUliK0a3lHcMiGaqNdHR	"[""[Verse 1]\nI love hearing that shower turn on\nBet there's nothing but a towel on you\nYou sing along with some Timberlake bumping\nBut he ain't got nothing on you\nI don't wanna hear the coffee pouring\nA goodbye kiss, then locking the door yeah\nSounds like leaving you, oh\n\n[Chorus]\nIt's a little too loud on the highway\nI wanna pull back in your driveway\nIt's way too quiet at my place\nWanna come on over, come on over\nI just wanna hear that ringtone\nI like it turned up when you're blowing up my phone\nWanna hear you say come on over\nCause when you tell me to come on over\nI like the sound of that\nI like the sound, I like the sound of that\nI like the sound, I like the sound of that\n\n[Verse 2]\nLove the sound of the thunder rolling\nMakes you move a little closer to me\nGirl I bet that your neighbors hate us\nCause we could laugh all night and never sleep\nWe can worry 'bout the world in the morning\nLight up a candle, lock the door\nWanna stay right here with you, yes I do\n\n[Chorus]\nIt's a little too loud on the highway\nI wanna pull back in your driveway\nIt's way too quiet at my place\nWanna come on over, come on over\nI just wanna hear that ringtone\nI like it turned up when you're blowing up my phone\nWanna hear you say come on over\nCause when you tell me to come on over\nI like the sound of that\nI like the sound, I like the sound of that\nI like the sound, I like the sound of that\n\n[Bridge]\nTurn your radio on, baby turn down the lights\nI ain't going nowhere, I'm all yours tonight\n\n[Chorus]\nIt's a little too loud on the highway\nI wanna pull back in your driveway\nIt's way too quiet at my place\nWanna come on over, come on over\nI just wanna hear that ringtone\nI like it turned up when you're blowing up my phone\nWanna hear you say come on over\nCause when you tell me to come on over\nI like the sound of that\nI like the sound, and I love the sound of that\nI like the sound, I like the sound of that\n\n[Outro]\nI like the sound, I like the sound of that\nYes I do (I like the sound, I like the sound of that)""]"
6IFPfV8PNSYOmufzQ95hmm	"[""[Verse 1]\nRusty barbed wire lines these fields\nGravel dust behind the wheels\nDrifting like my mind into the rearview\nJet trails cutting cross the sky\nI'm rolling through the open wide\nSearching for a song to drink beer to\nAnd trying to find a place to disappear to\n\n[Chorus]\nI light up the night and let it burn\nLean back and watch the sundown fade\nDo what I do when life's a little sideways\nI take a sip and say a prayer\nWait for a shooting star and stare\nOff at the headlights on the highway\nThat guy in the windshield looking back looks just like me\nBut there's a crack in the reflection\nThis is just a moonlight soaked, rain and smoke\nRight hand on a cold one confession\n\n[Verse 2]\nEmbers in the ashtray glow like memories that won't let go\nI'm out here trying to get untangled\nIn the darkness on the edge of town\nA little lost, a little found\nWaiting on a call from an angel\n\n[Chorus]\nI light up the night and let it burn\nLean back and watch the sundown fade\nDo what I do when life's a little sideways\nI take a sip and say a prayer\nWait for a shooting star and stare\nOff at the headlights on the highway\nThat guy in the windshield looking back looks just like me\nBut there's a crack in the reflection\nThis is just a moonlight soaked, rain and smoke\nRight hand on a cold one confession\n\n[Chorus]\nI light up the night and let it burn\nLean back and watch the sundown fade\nDo what I do when life's a little sideways\nI take a sip and say a prayer\nWait for a shooting star and stare\nOff at the headlights on the highway\nThat guy in the windshield looking back looks just like me\nBut there's a crack in the reflection\nHope he's moving in the right direction\nThis is just a moonlight soaked, rain and smoke\nRight hand on a cold one confession""]"
2bocAPQcUTLUXx8lAOTiK3	"[""[Intro]\nIggs\nLook\n\n[Verse 1]\nTurn me up, break the knob right\nI get dressed like it's prom night\nI feed them lemons in the limelight\nThey say I'm full, lost my appetite?!\n(Hell nah) Keep on pushing like a dealer (say what?)\n(Hell nah) Keep on shooting, Reggie Miller (say what?)\n(Hell nah) Go and give 'em all the finger\nYou gotta set the score right, call it Hans Zimmer\nMy time wherever I go\nI took a chance like I'm from Chicago\n100+ in that Murcielago\nBout to go ape, hey! Turn it to the congo\n\n[Chorus]\nBaby I got me, baby I got me\nYeah, that's all I need\nYeah that's all I need\nBaby I got me, only friend I need\nPlaying on my team is someone like\nMe, baby, no way\nWatch me while I do my thing\nOh, baby, no way\nAre you fucking with the team?\n\n[Verse 2]\nOutchea, pronto\nHit 'em with the dose, that's a combo\nRunning through ya block, no fumble\nBout to kill 'em all, where the shovel?\nSee I gotta go for mine\nBenja-jammin', that money on my mind\nJamaican club, I'm stayin' on the grind\nDutty wine, don't step on this land mine\nVen aqui, andele\nYou tryna take flight? Do what I say\n100+ Vogues on the highway\nWatch a new car dash, call me Kylie\n\n[Chorus]\nBaby I got me, baby I got me\nYeah, that's all I need\nYeah that's all I need\nBaby I got me, only friend I need\nPlaying on my team is someone like\nMe, baby, no way\nWatch me while I do my thing\nOh, baby, no way\nAre you fucking with the team?\n\n[Bridge]\nAre you workin' with some cash here, cash here?\n100,000 on the dash yeah, dash yeah\nAll my ladies shake it fast yeah, fast yeah\nNow vogue on that ass, yup! Yeah we in here\nAre you workin' with some cash here, cash here?\n100,000 on the dash yeah, dash yeah\nAll my ladies shake it fast yeah, fast yeah\nNow vogue on that ass, yup! Yeah we in here\n\n[Chorus]\nBaby I got me, baby I got me\nYeah, that's all I need\nYeah that's all I need\nBaby I got me, only friend I need\nPlaying on my team is someone like\nMe, baby, no way\nWatch me while I do my thing\nOh, baby, no way\nAre you fucking with the team?\n\n[Outro]\nTeam, team\nTeam, team\nAre you fuckin' with the team?\nAre you fuckin' with the team?\nAre you fuckin' with the team?\nAre you fuckin' with the team?""]"
